id,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START
143412,0,1,202500.0,808650.0,29709.0,675000.0,0.006852,-9907,-1714,-2757,-1930,0,3,12
146988,0,0,202500.0,1350000.0,67500.0,,0.030755,-17986,-4678,-4504,-1532,1,2,14
141748,0,0,675000.0,536917.5,27544.5,463500.0,0.04622,-16990,-992,-10881,-498,0,1,12
133026,0,2,112500.0,276277.5,19777.5,238500.0,0.025164,-13750,-2442,-843,-2986,0,2,14
109860,1,0,90000.0,171000.0,9945.0,171000.0,0.01452,-24048,365243,-6263,-4001,0,2,7
145861,0,0,225000.0,728460.0,44563.5,675000.0,0.072508,-11659,-3719,-5667,-2604,0,1,11
135609,0,1,225000.0,135000.0,6750.0,135000.0,0.072508,-11193,-775,-1065,-3877,1,1,10
103339,0,0,135000.0,630000.0,18549.0,630000.0,0.020713,-22011,365243,-10403,-4497,0,3,8
145816,0,0,67500.0,247500.0,13423.5,247500.0,0.005144,-12073,-113,-5672,-3628,0,2,12
123048,0,0,247500.0,640080.0,24259.5,450000.0,0.003069,-20230,365243,-8435,-3451,0,3,14
110182,0,0,135000.0,152820.0,16587.0,135000.0,0.005144,-9514,-1525,-1270,-2122,0,2,11
150536,0,0,63000.0,112500.0,9148.5,112500.0,0.031329,-18289,-103,-8,-9,1,2,10
132730,0,0,225000.0,1563840.0,64539.0,1350000.0,0.020713,-22784,365243,-4538,-4663,0,3,9
109515,1,0,207000.0,521280.0,31630.5,450000.0,0.04622,-18280,-206,-589,-1815,0,1,14
147441,0,1,180000.0,450000.0,22018.5,450000.0,0.01452,-11531,-2183,-4178,-3365,0,2,12
103758,0,0,112500.0,508495.5,24462.0,454500.0,0.019689,-14219,-452,-6952,-4262,0,2,17
145143,0,0,157500.0,339633.0,24282.0,283500.0,0.008575,-15495,-2128,-4147,-4940,0,2,11
129340,0,0,112500.0,545040.0,43191.0,450000.0,0.035792,-13648,-2079,-3546,-4275,0,2,14
140535,0,0,270000.0,539100.0,27652.5,450000.0,0.00702,-18790,-6260,-7468,-2349,0,2,15
140739,0,0,157500.0,450000.0,21780.0,450000.0,0.026392,-16204,-5277,-529,-355,0,2,13
146394,0,0,337500.0,1546020.0,42642.0,1350000.0,0.007274,-16429,-6167,-3873,-5551,0,2,12
116465,0,0,90000.0,1288350.0,37669.5,1125000.0,0.035792,-18472,-3414,-2004,-2015,0,2,9
150060,0,0,180000.0,1288350.0,37800.0,1125000.0,0.008474,-23196,-7150,-40,-1267,0,2,19
144099,0,0,90000.0,90000.0,9549.0,90000.0,0.015221,-14215,-2728,-7914,-4465,0,2,17
143248,0,0,225000.0,1054935.0,41836.5,904500.0,0.035792,-14681,-3886,-8486,-4772,0,2,11
150813,0,1,135000.0,495000.0,23814.0,495000.0,0.02461,-16802,-463,-593,-354,0,2,14
142760,0,0,148500.0,675000.0,19867.5,675000.0,0.0228,-17573,365243,-10716,-1130,0,2,10
126672,0,0,180000.0,597024.0,47299.5,540000.0,0.0105,-13692,-606,-6334,-4620,0,3,14
111475,1,2,135000.0,545040.0,25537.5,450000.0,0.020246,-9887,-411,-4375,-2572,0,3,8
142477,0,0,112500.0,808650.0,23643.0,675000.0,0.035792,-14341,-406,-7955,-5154,0,2,12
119924,0,0,108000.0,239850.0,23139.0,225000.0,0.01885,-22305,365243,-12456,-4073,0,2,12
125282,0,0,270000.0,1319269.5,37809.0,1152000.0,0.025164,-11560,-275,-395,-3343,0,2,11
132579,0,1,180000.0,472500.0,48415.5,454500.0,0.030755,-16919,-10111,-4682,-448,1,2,17
148640,0,0,90000.0,139500.0,6912.0,139500.0,0.009549,-15711,-2302,-951,-5588,0,2,15
128350,0,0,360000.0,835380.0,35523.0,675000.0,0.072508,-15804,-264,-454,-4073,0,1,14
150295,0,1,135000.0,497520.0,52789.5,450000.0,0.018029,-11671,-771,-3813,-3841,0,3,5
112916,0,0,171000.0,540000.0,23008.5,540000.0,0.01452,-22272,365243,-10352,-1898,0,2,10
138409,0,0,67500.0,526491.0,22261.5,454500.0,0.006296,-16354,-1764,-4472,-4472,0,3,12
148760,0,0,99000.0,508495.5,21672.0,454500.0,0.007305,-14701,-163,-3364,-4501,0,3,11
148799,0,1,270000.0,448056.0,21919.5,315000.0,0.006207,-14229,-5014,-2151,-4663,0,2,16
144082,0,0,270000.0,473760.0,50400.0,450000.0,0.025164,-13036,-3011,-1529,-3906,0,2,9
138152,0,0,144000.0,284400.0,15880.5,225000.0,0.011703,-20400,-2520,-6191,-3713,0,2,9
132887,0,1,112500.0,238500.0,18972.0,238500.0,0.035792,-9512,-2401,-4382,-2193,1,2,18
117511,0,0,81000.0,225000.0,6822.0,225000.0,0.028663,-23933,365243,-9925,-4073,0,2,12
141688,0,0,157500.0,855000.0,30420.0,855000.0,0.026392,-19715,-5132,-3463,-2805,0,2,14
117405,0,0,90000.0,450000.0,32746.5,450000.0,0.02461,-20505,365243,-11661,-3667,0,2,14
116016,1,0,103500.0,135000.0,6750.0,135000.0,0.008625,-23175,365243,-4271,-4573,0,2,14
100713,1,0,180000.0,755190.0,32125.5,675000.0,0.025164,-12893,-290,-4688,-4746,0,2,10
143216,0,0,81000.0,191880.0,19107.0,180000.0,0.008866,-24778,365243,-13922,-4038,0,2,16
147704,0,0,360000.0,1255680.0,41629.5,1125000.0,0.011657,-15840,-1802,-7492,-4208,0,1,13
129651,0,1,135000.0,900000.0,38133.0,900000.0,0.028663,-15049,-3027,-1073,-1177,0,2,9
148636,0,0,180000.0,1350000.0,39604.5,1350000.0,0.0228,-11589,-1669,-2897,-3941,0,2,14
103455,0,0,405000.0,454500.0,14661.0,454500.0,0.072508,-14778,-284,-8851,-2091,0,1,16
117317,0,0,225000.0,679500.0,19867.5,679500.0,0.003541,-14363,-4523,-2867,-4836,1,1,14
148392,0,0,166500.0,62361.0,6295.5,58500.0,0.011703,-11008,-3008,-1960,-3373,0,2,9
121749,0,2,180000.0,755190.0,36459.0,675000.0,0.025164,-11472,-1744,-389,-1881,1,2,10
105180,0,0,90000.0,675000.0,34465.5,675000.0,0.018029,-14546,-349,-5707,-4574,1,3,15
136939,1,0,225000.0,1237500.0,36184.5,1237500.0,0.010276,-9913,-1156,-4755,-2564,1,2,12
145657,0,0,153000.0,1006920.0,42790.5,900000.0,0.018634,-22462,365243,-8015,-4606,0,2,12
138350,0,1,180000.0,178290.0,19332.0,157500.0,0.019101,-11562,-1604,-597,-1137,0,2,14
124398,0,0,189000.0,755190.0,38686.5,675000.0,0.009657,-8111,-287,-2073,-778,0,2,16
106579,1,0,225000.0,450000.0,30073.5,450000.0,0.018209,-18273,-149,-2031,-1828,1,3,8
147314,0,0,90000.0,216144.0,12199.5,171000.0,0.025164,-19621,-2617,-4099,-2902,0,2,9
113737,1,1,144000.0,254700.0,17149.5,225000.0,0.011703,-12094,-898,-4319,-3893,0,2,13
149066,0,0,270000.0,578979.0,22050.0,517500.0,0.035792,-9691,-188,-4519,-2059,0,2,11
114702,1,0,225000.0,945000.0,25987.5,945000.0,0.009657,-13596,-4588,-47,-4077,0,2,11
114674,1,1,225000.0,312768.0,25074.0,270000.0,0.007305,-11676,-401,-2233,-4187,1,3,8
119150,0,0,166500.0,900000.0,35694.0,900000.0,0.018029,-8900,-1784,-1397,-1430,1,3,13
122991,0,0,247500.0,1329579.0,36693.0,1161000.0,0.04622,-20891,-354,-6482,-4153,0,1,15
144284,0,0,103500.0,1006920.0,42790.5,900000.0,0.009334,-22193,365243,-10515,-4250,0,2,14
110485,1,0,247500.0,320922.0,33826.5,283500.0,0.006207,-13891,-1347,-470,-4019,0,2,11
140585,1,2,202500.0,161595.0,18405.0,139500.0,0.035792,-12891,-720,-695,-4247,0,2,13
116715,0,0,166500.0,835380.0,35523.0,675000.0,0.031329,-17400,-10214,-1302,-930,0,2,7
141182,0,1,112500.0,486000.0,29862.0,486000.0,0.015221,-17472,-1228,-9705,-973,0,2,10
121586,0,0,90000.0,760225.5,30280.5,679500.0,0.018029,-23366,365243,-8847,-3994,0,3,10
148704,0,0,135000.0,814041.0,23800.5,679500.0,0.008068,-17957,-1373,-3519,-1328,1,3,10
145585,0,1,162000.0,199080.0,13432.5,157500.0,0.006008,-13491,-2372,-2598,-1238,0,2,16
150017,0,0,153000.0,654498.0,31617.0,585000.0,0.010006,-14966,-170,-217,-5117,0,2,7
132155,1,0,90000.0,450000.0,22018.5,450000.0,0.026392,-18590,-633,-11079,-1536,0,2,12
135568,1,0,157500.0,225000.0,15034.5,225000.0,0.008474,-11599,-1406,-6139,-4152,1,2,13
145583,0,1,112500.0,675000.0,19867.5,675000.0,0.035792,-14496,-4767,-7063,-4001,0,2,14
103055,0,1,90000.0,469147.5,23953.5,351000.0,0.035792,-16018,-2841,-4327,-5016,0,2,11
142745,0,0,112500.0,225000.0,11250.0,225000.0,0.020713,-19350,365243,-4193,-50,0,3,7
148426,1,0,67500.0,269550.0,18234.0,225000.0,0.025164,-22281,365243,-1665,-4920,0,2,16
118219,0,0,157500.0,560664.0,18216.0,468000.0,0.018209,-19153,-306,-8896,-1962,0,3,8
149917,0,1,135000.0,604152.0,30978.0,540000.0,0.010556,-10582,-3586,-2322,-1953,1,3,10
144456,1,0,135000.0,343683.0,18774.0,261000.0,0.010966,-20783,-1007,-954,-4332,0,2,8
148930,0,1,225000.0,130824.0,8869.5,103500.0,0.020713,-10613,-2600,-5043,-3237,0,3,8
148759,0,0,337500.0,273636.0,25452.0,247500.0,0.006629,-17796,-2672,-9922,-145,0,2,12
144447,1,2,112500.0,450000.0,23107.5,450000.0,0.026392,-9381,-1225,-4234,-119,1,2,11
147247,0,0,238500.0,1894500.0,49972.5,1894500.0,0.011703,-21253,365243,-10306,-4249,0,2,10
148638,0,0,112500.0,225000.0,11250.0,225000.0,0.031329,-12482,-440,-2622,-1299,0,2,8
125730,0,0,112500.0,180000.0,9000.0,180000.0,0.007305,-8371,-1050,-8371,-123,1,3,13
143537,0,1,270000.0,418743.0,28111.5,342000.0,0.032561,-14052,-140,-8068,-4805,0,1,11
146334,0,0,148500.0,441481.5,25474.5,364500.0,0.003069,-19802,-3175,-8782,-3348,0,3,18
150806,0,0,180000.0,331834.5,22576.5,252000.0,0.031329,-8769,-1006,-784,-955,0,2,7
140894,0,0,157500.0,254700.0,25321.5,225000.0,0.008019,-24820,365243,-14151,-4576,0,2,14
131115,0,0,306000.0,1696662.0,44887.5,1516500.0,0.004849,-22182,365243,-8001,-4608,0,2,16
147902,0,1,90000.0,284400.0,16456.5,225000.0,0.006305,-15844,-1864,-6011,-4177,0,3,3
135705,1,0,112500.0,112500.0,6925.5,112500.0,0.028663,-16125,-6204,-7614,-4761,0,2,10
114868,1,2,67500.0,729792.0,26343.0,630000.0,0.018209,-13230,-752,-4420,-2803,1,3,6
147176,0,0,157500.0,755190.0,36328.5,675000.0,0.030755,-20005,-855,-5730,-3547,0,2,12
141433,0,1,315000.0,450000.0,47880.0,450000.0,0.010006,-19619,-7510,-8552,-3175,1,2,16
150406,0,0,270000.0,611095.5,33282.0,486000.0,0.006008,-21856,365243,-14149,-4876,0,2,11
134323,0,3,193500.0,1125000.0,41823.0,1125000.0,0.007274,-13390,-2267,-3891,-2719,0,2,18
111577,0,0,141912.0,135000.0,6750.0,135000.0,0.072508,-9293,-893,-2314,-1845,1,1,16
109510,0,0,279000.0,757597.5,40486.5,702000.0,0.072508,-22579,-13122,-1442,-1361,0,1,13
141511,0,0,247500.0,946764.0,26698.5,765000.0,0.032561,-19659,-2944,-6686,-3129,0,1,10
143561,0,0,108000.0,431280.0,22149.0,360000.0,0.006008,-15036,-1660,-8651,-3448,0,2,10
142740,0,1,90000.0,448056.0,21919.5,315000.0,0.008068,-18777,-1073,-1969,-2313,0,3,5
137146,0,1,180000.0,509400.0,37197.0,450000.0,0.003818,-10226,-1108,-4822,-2197,0,2,5
113127,1,0,135000.0,497520.0,36054.0,450000.0,0.032561,-15854,-2950,-457,-5028,1,1,14
127682,1,0,180000.0,1113840.0,31387.5,900000.0,0.031329,-23058,365243,-6617,-4097,0,2,10
126137,0,1,202500.0,500211.0,48861.0,463500.0,0.010147,-10009,-1090,-4144,-2687,0,2,10
144885,0,0,135000.0,225000.0,24003.0,225000.0,0.04622,-8145,-587,-2580,-810,1,1,10
103845,1,3,135000.0,414792.0,21847.5,315000.0,0.030755,-11339,-487,-4013,-2822,0,2,9
148837,0,0,292500.0,239850.0,25960.5,225000.0,0.04622,-9108,-1608,-1325,-1803,0,1,10
145778,0,1,180000.0,301464.0,8419.5,238500.0,0.020713,-10299,-1402,-2245,-1852,0,3,7
113693,0,0,225000.0,711000.0,20916.0,711000.0,0.019101,-19494,-2689,-12848,-3052,0,2,14
141604,0,0,135000.0,414792.0,25195.5,315000.0,0.031329,-9085,-1171,-3436,-1738,0,2,10
142645,0,0,225000.0,755190.0,56592.0,675000.0,0.016612,-17401,-9559,-2113,-942,0,2,13
139873,0,0,135000.0,539059.5,27909.0,499500.0,0.035792,-17836,-478,-38,-1298,1,2,13
144511,0,0,225000.0,1389204.0,130018.5,1350000.0,0.006671,-22515,365243,-2525,-2384,0,2,11
115104,1,0,238500.0,675000.0,36747.0,675000.0,0.032561,-12312,-3696,-2175,-4693,0,1,11
104919,0,0,180000.0,203760.0,21006.0,180000.0,0.032561,-11299,-1936,-5706,-3561,0,1,17
102390,0,1,135000.0,180000.0,9000.0,180000.0,0.018029,-14713,-6053,-5963,-1168,0,3,9
145247,0,0,432000.0,942300.0,30528.0,675000.0,0.035792,-13666,-2601,-6077,-5467,0,2,13
145048,0,1,90000.0,74628.0,8568.0,67500.0,0.0105,-17940,-1112,-9028,-1483,1,3,17
134329,0,1,90000.0,352044.0,13401.0,247500.0,0.018634,-17310,-1356,-3551,-845,0,2,13
102556,0,0,180000.0,360000.0,15381.0,360000.0,0.020713,-14043,-2477,-5953,-4764,0,3,12
148513,1,0,225000.0,509602.5,22576.5,387000.0,0.00712,-14749,-1332,-4633,-1652,0,2,8
119074,0,1,112500.0,808650.0,26086.5,675000.0,0.019101,-8888,-1807,-681,-1390,0,2,22
119421,0,0,135000.0,178290.0,16798.5,157500.0,0.025164,-8648,-1550,-5973,-64,0,2,12
148915,0,1,90000.0,942300.0,30528.0,675000.0,0.031329,-9626,-2151,-6750,-2317,0,2,13
147098,0,0,121500.0,269550.0,21739.5,225000.0,0.006671,-8515,-638,-3349,-1194,0,2,12
145387,0,0,135000.0,900000.0,48082.5,900000.0,0.006671,-20818,-209,-3959,-4316,1,2,17
148100,0,0,90000.0,239850.0,23850.0,225000.0,0.006629,-23498,365243,-499,-5294,0,2,4
151352,0,2,270000.0,715095.0,48109.5,675000.0,0.031329,-13637,-2653,-7329,-3976,1,2,12
134886,0,1,135000.0,90000.0,5859.0,90000.0,0.008625,-13793,-5005,-7552,-4401,1,2,14
147741,0,0,67500.0,148500.0,5728.5,148500.0,0.006008,-14356,-2620,-8509,-5188,0,2,17
101199,0,0,252000.0,314100.0,21375.0,225000.0,0.019101,-10792,-1260,-4906,-3441,0,2,9
143711,0,0,72000.0,95940.0,9486.0,90000.0,0.010966,-15013,-1054,-8253,-4630,1,2,15
142856,0,0,157500.0,1255680.0,41629.5,1125000.0,0.031329,-17261,-4465,-1240,-823,0,2,9
147474,0,0,270000.0,450000.0,17095.5,450000.0,0.026392,-16640,-5198,-10734,-172,0,2,16
131455,0,0,157500.0,1009566.0,33493.5,904500.0,0.031329,-21769,365243,-14684,-100,0,2,13
138634,1,0,157500.0,1350000.0,37125.0,1350000.0,0.030755,-14984,-226,-548,-4547,1,2,15
136983,0,2,157500.0,473760.0,44424.0,450000.0,0.035792,-11196,-1519,-5219,-3865,0,2,12
151316,0,0,337500.0,1800000.0,62698.5,1800000.0,0.026392,-14844,-993,-6329,-4021,0,2,15
144146,0,0,157500.0,225000.0,12915.0,225000.0,0.015221,-22134,-9901,-9505,-4407,0,2,16
141008,0,0,324000.0,1546020.0,42511.5,1350000.0,0.010556,-19031,-8837,-8879,-2571,1,3,12
145265,0,0,202500.0,1006920.0,42790.5,900000.0,0.019689,-17964,-3931,-10221,-1510,0,2,12
138241,0,0,202500.0,675000.0,34465.5,675000.0,0.001417,-11034,-372,-2812,-2812,0,2,18
132226,1,1,157500.0,199008.0,23746.5,180000.0,0.011657,-10345,-1548,-2039,-2100,1,1,17
149514,0,0,90000.0,874152.0,46701.0,810000.0,0.002134,-20861,-661,-11197,-3965,0,3,5
114179,0,0,180000.0,269550.0,12618.0,225000.0,0.019689,-19025,-3687,-7493,-2452,0,2,12
140508,0,1,180000.0,248760.0,28264.5,225000.0,0.006233,-10215,-2401,-10190,-781,0,2,11
112461,0,0,85500.0,265851.0,19035.0,229500.0,0.009175,-12119,-1471,-5967,-3553,0,2,11
142157,0,0,112500.0,521280.0,23089.5,450000.0,0.030755,-23579,365243,-12705,-4101,0,2,10
105666,0,0,135000.0,450000.0,21888.0,450000.0,0.01452,-10166,-2538,-2816,-2837,1,2,12
149460,0,0,157500.0,545040.0,36423.0,450000.0,0.006629,-11982,-711,-2224,-4591,1,2,10
143879,0,0,67500.0,225000.0,22383.0,225000.0,0.028663,-18775,-635,-10580,-2309,1,2,9
116129,0,0,112500.0,346500.0,16798.5,346500.0,0.004849,-23110,365243,-511,-4206,0,2,11
149590,0,1,337500.0,900000.0,32017.5,900000.0,0.010032,-10669,-206,-5088,-694,0,2,6
148133,1,1,90000.0,544068.0,26590.5,382500.0,0.019101,-12200,-3083,-1076,-4296,0,2,13
140599,0,0,315000.0,1042560.0,37575.0,900000.0,0.025164,-10849,-1555,-3811,-412,0,2,12
107110,1,0,211500.0,755190.0,36459.0,675000.0,0.001276,-19478,365243,-4352,-215,0,2,11
117945,1,0,112500.0,840951.0,33480.0,679500.0,0.006207,-22121,365243,-8222,-4240,0,2,16
148504,0,1,315000.0,180000.0,9000.0,180000.0,0.01885,-10083,-1934,-409,-2626,1,2,11
146190,0,0,126000.0,1454094.0,42646.5,1138500.0,0.00496,-21911,-2932,-13592,-4568,0,2,10
115283,1,1,36000.0,161730.0,13095.0,135000.0,0.018634,-12568,-773,-542,-554,0,2,12
130326,1,0,112500.0,619254.0,24687.0,553500.0,0.019689,-19992,-2999,-8037,-1169,0,2,14
136788,0,2,135000.0,152820.0,16456.5,135000.0,0.04622,-11075,-135,-252,-3642,0,1,15
121579,0,0,270000.0,545040.0,39627.0,450000.0,0.018029,-13727,-1315,-3212,-4087,0,3,10
122820,0,0,72000.0,89019.0,6322.5,81000.0,0.018634,-23487,365243,-9768,-4983,0,2,13
125278,0,0,135000.0,315000.0,16213.5,315000.0,0.01452,-15455,-5476,-5557,-5672,0,2,9
103323,0,0,270000.0,630000.0,20322.0,630000.0,0.035792,-16176,-486,-10122,-4254,0,2,10
147842,0,0,103500.0,81000.0,6529.5,81000.0,0.010966,-16680,-196,-996,-225,1,2,9
100785,0,0,67500.0,293535.0,18085.5,265500.0,0.007305,-21306,365243,-2144,-3248,0,3,8
147913,0,0,135000.0,995643.0,51682.5,859500.0,0.030755,-10015,-2931,-923,-2689,0,2,10
129672,0,0,135000.0,1288350.0,37800.0,1125000.0,0.00823,-14876,-4170,-5764,-4236,1,2,14
148900,0,0,225000.0,202500.0,10125.0,202500.0,0.072508,-22716,365243,-619,-2032,0,1,16
109847,1,0,157500.0,684706.5,30289.5,612000.0,0.031329,-22019,365243,-979,-4448,0,2,12
144759,0,1,171000.0,643500.0,32985.0,643500.0,0.031329,-12811,-1181,-4220,-4375,0,2,15
144418,0,0,225000.0,728460.0,38938.5,675000.0,0.02461,-21465,365243,-14582,-4908,0,2,10
123468,1,0,202500.0,1042560.0,34587.0,900000.0,0.008575,-19969,-861,-4473,-3479,1,2,17
144609,0,1,135000.0,358074.0,19552.5,256500.0,0.019689,-9981,-298,-9627,-2666,0,2,11
109116,1,0,112500.0,480060.0,18225.0,337500.0,0.025164,-19855,-249,-9823,-1255,0,2,8
141479,0,0,67500.0,225000.0,17775.0,225000.0,0.008625,-10158,-2859,-5016,-2822,1,2,15
149634,0,0,157500.0,225000.0,17905.5,225000.0,0.026392,-11661,-1685,-901,-171,0,2,9
120235,0,1,157500.0,614574.0,19822.5,513000.0,0.018801,-16205,-1993,-8924,-5001,0,2,7
148243,0,0,157500.0,612612.0,29470.5,495000.0,0.006305,-9946,-694,-4678,-430,0,3,9
148701,0,0,202500.0,746271.0,31747.5,603000.0,0.025164,-22007,365243,-6279,-4018,0,2,9
144293,0,1,67500.0,112500.0,7317.0,112500.0,0.018209,-12866,-3154,-1251,-4395,1,3,10
143844,0,0,112500.0,337500.0,16875.0,337500.0,0.00496,-11468,-1453,-1829,-3739,0,2,15
142457,0,0,67500.0,130824.0,7641.0,103500.0,0.016612,-24004,365243,-12425,-4587,0,2,15
139386,0,1,112500.0,71316.0,8590.5,63000.0,0.018801,-12958,-3121,-1345,-4046,0,2,6
141035,0,0,135000.0,547344.0,29821.5,472500.0,0.006008,-14680,-1694,-8790,-5390,0,2,17
123387,1,0,78691.5,302341.5,22257.0,261000.0,0.030755,-9998,-209,-3721,-1542,0,2,18
112558,0,1,175500.0,805536.0,34258.5,720000.0,0.00702,-11558,-1512,-10128,-640,0,2,12
150921,0,0,112500.0,337500.0,14994.0,337500.0,0.020246,-20920,365243,-9617,-4472,0,3,9
118463,0,1,135000.0,436032.0,16564.5,360000.0,0.018209,-13957,-428,-1953,-2680,1,3,8
146712,0,0,180000.0,540000.0,27000.0,540000.0,0.018634,-19663,-5192,-7454,-3173,0,2,12
146431,0,2,202500.0,1293502.5,35568.0,1129500.0,0.018029,-15267,-6198,-5687,-1656,1,3,8
147697,0,0,90000.0,225000.0,17905.5,225000.0,0.018801,-8224,-338,-721,-774,0,2,6
121745,0,2,135000.0,913347.0,41404.5,738000.0,0.008068,-13037,-200,-21,-30,0,3,5
150457,0,3,90000.0,544491.0,20133.0,454500.0,0.005002,-12100,-1948,-6189,-3810,1,3,17
150620,0,1,67500.0,312768.0,17095.5,270000.0,0.005084,-17438,365243,-4158,-966,0,2,10
144603,0,0,180000.0,1288350.0,37800.0,1125000.0,0.0228,-8130,-612,-3015,-799,0,2,14
143157,0,0,112500.0,518562.0,20151.0,463500.0,0.020713,-24205,365243,-12156,-4272,0,3,6
141920,0,1,67500.0,197820.0,15664.5,180000.0,0.010966,-10751,-3855,-329,-3304,1,2,10
144181,0,2,135000.0,1040985.0,33709.5,909000.0,0.010147,-12942,-146,-4926,-5156,0,2,13
145264,0,0,202500.0,172021.5,19584.0,148500.0,0.00702,-15177,-2473,-7489,-4970,0,2,11
102003,1,0,126000.0,835380.0,40320.0,675000.0,0.016612,-8474,-622,-8474,-1140,0,2,11
133947,0,0,67500.0,202500.0,9738.0,202500.0,0.028663,-18867,-9615,-8263,-2426,0,2,16
147397,0,0,270000.0,900000.0,60390.0,900000.0,0.028663,-15525,-2343,-4757,-4569,0,2,15
117260,0,1,171000.0,942300.0,27549.0,675000.0,0.035792,-18263,-1824,-7484,-442,0,2,18
115134,0,0,225000.0,296280.0,23539.5,225000.0,0.04622,-24343,-996,-9723,-4636,0,1,10
146655,0,0,135000.0,733315.5,39069.0,679500.0,0.031329,-15670,-623,-9666,-4536,1,2,11
150393,0,0,202500.0,225000.0,23755.5,225000.0,0.026392,-8202,-938,-3038,-875,0,2,18
148816,0,1,135000.0,545040.0,25407.0,450000.0,0.025164,-10786,-1041,-10381,-3404,1,2,10
151053,0,1,157500.0,218016.0,11835.0,180000.0,0.026392,-10118,-405,-4300,-1492,1,2,13
134986,0,0,67500.0,61263.0,4869.0,49500.0,0.010966,-16565,-813,-8878,-99,0,2,11
151297,0,0,67500.0,568908.0,22689.0,508500.0,0.00963,-17951,365243,-2187,-1470,0,2,14
125079,0,0,112950.0,562491.0,27189.0,454500.0,0.0228,-16300,-3273,-7841,-5131,0,2,14
102762,0,0,35550.0,672174.0,21811.5,481500.0,0.002134,-21484,365243,-9722,-4189,0,3,5
130585,1,0,225000.0,288000.0,22752.0,288000.0,0.031329,-15768,-1089,-981,-5652,0,2,15
151216,1,2,126000.0,402214.5,31905.0,328500.0,0.008474,-12411,-1773,-716,-2626,0,2,17
143490,0,0,198000.0,1223010.0,51948.0,1125000.0,0.072508,-23699,-2580,-5446,-4421,0,1,9
143627,0,0,229500.0,1099350.0,39078.0,787500.0,0.072508,-16250,365243,-1944,-4312,0,1,13
131378,1,2,90000.0,690048.0,20173.5,576000.0,0.0105,-13719,-2833,-5243,-4982,0,3,16
146201,0,0,225000.0,622413.0,30073.5,495000.0,0.018801,-17268,-4052,-1735,-796,0,2,7
115317,0,0,157500.0,760225.5,30280.5,679500.0,0.022625,-23592,365243,-6083,-4105,0,2,9
149185,1,1,67500.0,320382.0,17509.5,229500.0,0.009175,-9122,-1567,-3513,-245,0,2,10
146691,0,0,157500.0,472500.0,44991.0,454500.0,0.016612,-20642,-7182,-9907,-3604,0,2,10
123388,0,1,112500.0,1125000.0,44748.0,1125000.0,0.00712,-17161,-5391,-406,-694,0,2,14
129931,0,2,135000.0,270000.0,13500.0,270000.0,0.011657,-11362,-3837,-10583,-2451,0,1,12
138240,0,0,90000.0,425889.0,18171.0,355500.0,0.0228,-23174,365243,-6332,-5248,0,2,10
134850,1,0,135000.0,592560.0,31153.5,450000.0,0.020713,-13193,-212,-647,-352,0,3,11
136088,0,0,135000.0,450000.0,16965.0,450000.0,0.01452,-21885,365243,-1227,-4418,0,2,12
106831,1,1,405000.0,225000.0,17905.5,225000.0,0.0228,-16535,-2524,-5089,-90,0,2,9
111653,0,0,450000.0,2013840.0,53122.5,1800000.0,0.035792,-20438,365243,-6214,-3899,0,2,13
146442,0,0,76500.0,247675.5,17365.5,229500.0,0.016612,-18175,-1932,-10518,-1736,1,2,16
141140,0,0,90000.0,135000.0,6750.0,135000.0,0.020713,-9283,-1913,-1319,-1900,1,3,11
149264,0,1,202500.0,1078200.0,38331.0,900000.0,0.019101,-12479,-2044,-2795,-4160,0,2,13
123165,0,2,157500.0,810000.0,26901.0,810000.0,0.026392,-13584,-6337,-1297,-1602,0,2,13
141466,0,0,360000.0,1035873.0,52888.5,837000.0,0.072508,-22231,365243,-11668,-259,0,1,14
143443,0,0,157500.0,284400.0,16456.5,225000.0,0.010276,-24105,365243,-10216,-4221,0,2,15
147160,0,0,247500.0,1040985.0,30438.0,909000.0,0.018801,-14870,365243,-4887,-4543,0,2,7
141842,0,0,180000.0,284400.0,15138.0,225000.0,0.019101,-13935,-4517,-7951,-4501,0,2,18
146047,0,0,126000.0,428854.5,20988.0,301500.0,0.020246,-19265,-687,-10229,-2711,0,3,9
144713,0,0,67500.0,312768.0,13378.5,270000.0,0.008625,-23004,365243,-13125,-3953,0,2,12
144409,0,0,211500.0,229500.0,11160.0,229500.0,0.072508,-10379,-2414,-1446,-2122,1,1,20
147234,0,0,225000.0,948816.0,33745.5,792000.0,0.00702,-23290,365243,-12460,-3934,0,2,13
140875,0,2,126000.0,518562.0,38772.0,463500.0,0.04622,-15230,-3625,-591,-4152,0,1,9
150104,0,0,112500.0,275040.0,13504.5,180000.0,0.035792,-13333,-463,-1472,-4778,0,2,10
119389,1,2,112500.0,343377.0,23076.0,283500.0,0.035792,-13397,-1173,-1384,-4225,0,2,16
116027,1,0,112500.0,282690.0,15462.0,202500.0,0.025164,-18163,-5174,-5329,-1715,0,2,7
146773,0,1,90000.0,595273.5,27882.0,418500.0,0.0228,-14368,-829,-4951,-3964,0,2,9
